id,name,surname,city,street,street_number,postal_code
79327869,Iwan,Maciejowski,Grodzisk Mazowiecki,Samorządowa,399,74-352
449274874,Jagoda,Malińska,Wieleń,Dobiegniewska,781,93-725
24039140,Dariusz,Gąsienica,Maszewo,Wallek-Walewskiego Bolesława,1132,96-537
427385540,Irka,Rafalska,Czempiń,Włada Franciszka,1322,76-145
23451880,Zenobiusz,Zatorski,Nowe Miasteczko,Makuszyńskiego Kornela,172,64-716
104870544,Radziwił,Czachor,Trzciel,Karwieńska,792,10-847
16132377,Eustachy,Górka,Kobylin,Wygrana,656,38-943
348716330,Rafał,Górka,Toszek,Porzecze,980,83-431
3445956,Waldek,Malanowski,Tuchola,Jędrzejczyka Ludwika,689,27-851
50399325,Melchior,Pietrzykowski,Trzcińsko-Zdrój,Rysiewicza Adama,271,48-266
226877129,Wiktoria,Tomaszewska,Kędzierzyn-Koźle,Junikowska,558,13-337
283860126,Wiesława,Wójcik,Strumień,Kredowa,1277,33-091
304140146,Paulina,Łazarczyk,Starachowice,Drzewieckiego Stefana,445,54-376
24588365,Fryderyka,Krudowska,Puławy,Rozewska,725,51-807
120113602,Majka,Kurtyka,Ząbkowice Śląskie,Joselewicza Berka,641,42-698
594484100,Lucjana,Koziej,Wolbórz,Kossaka Juliusza,573,77-269
148383175,Maks,Mazurek,Ciechanowiec,Rybianka,311,36-566
31484780,Jaromił,Kowalski,Wyszków,Szuwarowa,414,44-425
75118239,Bronisław,Dąbrowski,Bolesławiec,Bellerta Józefa,1083,97-559
222384746,Karina,Łagowska,Szczecin,Żółkiewskiego Stanisława,967,10-303
379389260,Klementyna,Purcelewska,Pelplin,Dubois Stanisława,6,08-680
25162449,Marleta,Onufrowicz,Łaszczów,Gwarecka,1398,94-427
115925136,Lesław,Popek,Barwice,Jasełkowa,317,51-682
230291338,Teresa,Samsonowicz,Hrubieszów,Krobska,420,68-363
12994147,Cezaria,Tarnowska,Puck,Leszka Czarnego,148,31-655
16038770,Dorota,Krupska,Kalisz,Wybickiego Józefa,285,65-808
520031739,Klementyna,Sieradzki,Bojanowo,Świętego Tomasza,885,87-032
267581973,Anastazy,Frykowski,Nowe,Dusznicka,922,82-103
128520653,Ambroży,Wąsiel,Pyzdry,Sosnowa,250,81-582
14615633,Zdzisław,Kubicz,Sokołów Małopolski,Parafialna,721,98-864
377250902,Irena,Orłowska,Reda,Godebskiego Cypriana,954,88-191
377461857,Weronika,Partyka,Nowy Wiśnicz,Kwidzyńska,521,08-930
173988229,Maksym,Smoliński,Stawiski,Gołaśka,1394,89-097
145602686,Hermenegilda,Gondz,Rydułtowy,Kramarska,755,60-825
17527709,Martyna,Giergielewicz,Żarów,Pleszowska,1032,61-419
29580016,Afrodyta,Siudym,Mińsk Mazowiecki,Sędziwoja,785,44-624
449066961,Lilka,Galewicz,Ujście,Łącka,142,52-708
50263321,Karola,Siudym,Lwówek,Borowego Piotra,570,59-210
27377238,Stefan,Leja,Zator,Miechowska,676,25-827
484910574,Danuta,Suwart,Wysoka,Hoborskiego Antoniego,1266,37-637
227586973,Justyna,Perkowska,Gogolin,Zapłocie,69,25-988
110207010,Jola,Sowa,Sucha Beskidzka,Jaśkowiaka Franciszka,898,24-429
233892379,Pola,Błachowska,Kcynia,Berlinga Zygmunta,887,73-234
5932910,Leokadiusz,Strzyżewski,Myszyniec,Kordeckiego Augustyna,416,34-786
19236305,Florian,Podsiadło,Ujazd,Pyrzyczańska,286,51-817
582290115,Ilza,Sikorska,Torzym,Ludygi-Laskowskiego Jana,1106,23-074
88732829,Flawia,Gardocka,Wronki,Czechowa Antoniego,317,47-633
7889927,Ula,Staniewska,Lębork,Beniowska,995,13-443
14874527,Balbina,Sulej,Lwówek,Starzyńskiego Stefana,790,03-504
530201159,Iwa,Piwowarczyk,Olsztynek,Wojkowskich Julii I Antoniego,400,79-469
49587652,Bernadetta,Małłek,Brzeg,Czarnohorska,1292,17-145
189335205,Alan,Siciński,Kraków,Ogrodowa,584,67-980
526085879,Dagmara,Olechnowicz,Małogoszcz,Stojałowskiego Stanisława,1388,59-289
450849389,Dagna,Gołębiewska,Jedwabne,Augustynowicza Jana,164,97-156
3684013,Patryk,Świerczewski,Goniądz,Potrzebowskiego Jerzego,574,44-808
63929588,Lucjan,Kucharczyk,Grudziądz,Pociejewo,414,33-736
13230565,Donata,Rafalska,Dobrodzień,Warmijska,365,75-169
305513842,Sława,Gawron,Ujście,Pruszyńskiego Ksawerego,1328,30-570
29842461,Renia,Piskorska,Wieruszów,Drawska,640,52-018
171748303,Penelopa,Wesołowska,Nidzica,Heligundy,1,87-106
27550315,Gabryjel,Topolski,Boguchwała,Ochlewskiego Tadeusza,43,72-764
13582484,Bolesława,Kaczmarek,Dzierzgoń,Podgórze,440,15-529
6942940,Benedykt,Pardecki,Lidzbark Warmiński,Królowej Marysieńki,644,95-646
5917156,Krzesimir,Białecki,Wejherowo,Gliwicka,1039,41-794
327485380,Jola,Dołęga-Zakrzewska,Ostrołęka,Zgoda,720,69-119
123169855,Klaudia,Mąkosza,Terespol,Libelta Karola,43,40-712
25366718,Marek,Topolski,Wysokie Mazowieckie,Pasteura Ludwika,1343,50-133
26706877,Manuela,Świerczewska,Tykocin,Browarna,98,29-531
535763067,Sabina,Biernacka,Słupsk,Ostrowska,308,26-974
35136500,Bolesława,Burzyńska,Mrągowo,Braci Polskich,500,69-949
258351639,Hipolita,Piwarska,Konstantynów Łódzki,Górników,1360,01-017
96827542,Danusia,Malińska,Złoczew,Kuźnicza,842,09-737
235872947,Oliwier,Semik,Ruciane-Nida,Handlowa,1239,48-334
15535985,Różanna,Zawiślak,Strzelce Opolskie,Stablewskiego Floriana,885,50-194
31030469,Ludwika,Jabłkowska,Czarna Białostocka,Hutnika Michaiła,782,17-071
25461696,Wyszomir,Chełmicki,Radymno,Brylantowa,1176,79-833
19918590,Aurelia,Kłosowska,Luboń,Patynów Heleny I Leona,1284,64-208
488380690,Marylka,Remiszewska,Siemiatycze,Kościuszkowców,457,18-926
522883798,Ambrozja,Kwiatkowska,Prochowice,Trawiasta,1095,58-791
27696498,Alojzy,Arciszewski,Skoki,Prowansalska,427,40-739
92473305,Lucjan,Pardecki,Żnin,Sitowiny,733,02-244
515175673,Alberta,Witkowska,Nowy Tomyśl,Janiszewskiego Józefa,486,92-599
102039965,Maja,Muszyńska,Annopol,Świętego Jerzego,308,11-557
6526531,Łucja,Kasprowicz,Łęknica,Żmigrodzka,761,05-032
514303738,Apolonia,Bogusz,Kartuzy,Duszna,1254,74-571
130469948,Honorat,Michalak,Chrzanów,Rylskiego Maksyma,1128,59-550
103295310,Tola,Smolińska,Torzym,Lachowicka,1074,97-822
136582100,Nika,Raszewska,Błonie,Czerwieńskiego Bolesława,225,71-736
31822714,Cezariusz,Lewandowski,Ośno Lubuskie,Kostaneckiego Kazimierza,1005,48-705
224301216,Wiola,Śliwa,Jedwabne,Dobra,523,23-338
93584754,Oliwier,Pardecki,Różan,Lubeckiego Franciszka Ksawerego,156,96-486
315031584,Pola,Czyszek,Sulęcin,Kaponiera Rondo,640,73-660
9559066,Mieczysław,Teodorowicz,Skaryszew,Światowida,1315,86-552
63618813,Barbara,Piechota,Alwernia,Złocieniowa,727,38-551
84750970,Tytus,Olechnowicz,Cybinka,Żeńców,1187,02-216
132127646,Lidia,Lewińska,Wejherowo,Żaglowa,641,18-236
25933855,Edmund,Kukiz,Knyszyn,Hallera Jana,1016,85-456
26276796,Wiktor,Górka,Oława,Tułodzieckiej Anieli,1365,52-311
75431277,Olimpia,Wasiak,Człuchów,Gorzowska,696,59-564
14877086,Miron,Andrzejewski,Myślibórz,Zakątek,582,24-619
518297020,Radosław,Kasprowicz,Wojcieszów,Porzeczkowa,460,51-142
25889755,Polina,Smolarek,Biała Piska,Lentza Stanisława,1213,33-824
525376688,Amelia,Suchecka,Dobrodzień,Chrobacka,484,02-590
37165529,Andrzej,Kamiński,Poniatowa,Praska,1010,47-645
19574175,Luiza,Gawłowska,Mszana Dolna,Przecinek,354,51-400
48587887,Wincenty,Czachor,Ząbki,Jeleniogórska,1331,59-490
28818049,Emilian,Szczytko,Modliborzyce,Kredowa,1061,06-221
264297963,Ela,Rybińska,Tomaszów Mazowiecki,Pysońce,47,61-413
104806430,Michalina,Maculewicz,Opole,Skałkowskiego Adama,689,23-891
38902696,Alek,Samsonowicz,Kraków,Bobrzańska,97,60-954
449831316,Iwon,Słaby,Bolków,Prośnicka,1382,69-223
230313047,Anastazja,Matuszewska,Radków,Dajwór,821,03-644
505674922,Edward,Orzyłowski,Przecław,Świętego Krzyża,897,78-729
562531812,Lilia,Ambroziak,Szczyrk,Gorajska,1386,84-007
13280349,Tobiasz,Ryndak,Brzeg Dolny,Czarnolaska,501,71-721
490224549,Leopolda,Smulikowska,Zawadzkie,Orzeszkowej Elizy,1223,95-983
150587017,Lubomir,Jagiełło,Milicz,Świętego Filipa,730,64-241
433968948,Janek,Dobrucki,Lubycza Królewska,Bitwy Nad Bzurą,1342,29-222
653310935,Danisława,Klimaszewska,Annopol,Korzeniaka Grzegorza,271,96-349
73520677,Teofil,Waliszewski,Kętrzyn,Dożynkowa,745,10-310
405991650,Leopolda,Boguszewska,Rakoniewice,Stanisława Ze Skalbmierza,239,29-897
5169888,Augustyna,Sytek,Grybów,Szczepanowskiego Stanisława,213,70-813
450416341,Szczepan,Orski,Elbląg,Arciszewskiego Krzysztofa,1027,08-666
27068706,Ludwik,Majdecki,Jastrzębie-Zdrój,Krzywda,200,82-837
41995107,Flawia,Wojciechowska,Węgrów,Bobrownicka,774,05-472
115807552,Iwona,Kozubowska,Kruszwica,Podłużna,812,54-027
201430755,Diana,Gutowska,Gąbin,Dojazd,748,77-393
45530741,Ferdynand,Karaś,Żelechów,Kalenkiewicza Macieja,634,63-823
54088314,Grażyna,Otyś,Nowogród,Gorzowska,580,94-360
131290206,Roksana,Jurczyk,Bystrzyca Kłodzka,Słonimska,798,20-820
192528683,Kacper,Salicki,Świerzawa,Gładka,1221,01-062
28835135,Telesfor,Gancarczyk,Brzesko,Starca Tadeusza,23,86-339
43069659,Longin,Terlecki,Sośnicowice,Godlewskiego Emila,1018,66-370
330060131,Alojzy,Milski,Strumień,Świetlana,699,57-334
248051518,Borys,Piętka,Niepołomice,Na Górkach,1351,77-889
94988707,Ziemowit,Jabłkowski,Trzcińsko-Zdrój,Zofii Nałkowskiej,1184,52-594
552725427,Jurek,Szwedowski,Niemodlin,Świętego Łazarza,767,01-845
4033438,Hugon,Olekszyk,Biała Piska,Janasówka,1197,33-408
64740820,Iwan,Pakosz,Michałowo,Ochlewskiego Tadeusza,953,94-813
15001555,Olaf,Włodarczyk,Tarnowskie Góry,Umińskiej Eugenii,1055,94-805
494165934,Rachela,Tyszka,Łomianki,Galeonowa,762,14-733
535192503,Kryspian,Godlewski,Tarnogród,Rogozińskiego Stefana,1339,19-809
117941086,Kryspian,Szymczyk,Warsaw,Zbrojarzy,494,05-204
361935142,Eryka,Oborska,Sława,Uśmiech,1376,22-701
316735375,Edward,Bończak,Opole Lubelskie,Lesista,343,14-644
274038450,Sara,Milska,Zagórów,Ślósarczyka Leona,1100,30-411
97207666,Izabela,Zagumny,Kuźnia Raciborska,Barwna,1185,71-776
441951060,Dobiesława,Dziubińska,Sochaczew,Sołtysowska,641,45-893
16581729,Jagoda,Uryga,Lubień Kujawski,Kwatery,302,12-590
21791287,Cezariusz,Boguski,Limanowa,Strzałkowskiego Romka,1085,11-905
145472354,Ferdynand,Ambroziak,Drawno,Charzykowska,546,37-143
1220990,Andrzej,Zawada,Chojna,Jęczmienna,946,38-709
515788710,Marlena,Krzyżanowska,Rydzyna,Gładka,504,23-684
87157585,Hektor,Gadowski,Skaryszew,Cieślińskiej-Brzeskiej Haliny,522,48-355
37305959,Gniewko,Milewski,Luboń,Przy Cegielni,383,39-611
108973423,Mela,Piątek,Węgorzewo,Żywa,65,06-184
21030496,Rafał,Urbanik,Łapy,Nad Drwiną,856,43-827
389700698,Lilianna,Smolińska,Chodzież,Sulechowska,763,49-052
96036317,Konstancja,Ryś,Górowo Iławeckie,Margaretek,1243,55-109
257424,Witek,Otyś,Świdwin,Radyńska,493,92-251
9027502,Bożydar,Raniszewski,Bielsk Podlaski,Ofiar Dąbia,1325,05-687
62852450,Lucjan,Gąsiorowski,Łęczna,Niepokólczyckiego Franciszka,198,82-904
2595170,Gerard,Gosiewski,Podkowa Leśna,Bakałarzy,1306,20-115
72920029,Kacper,Waliszewski,Dąbrowa Górnicza,Gdyńska,906,28-111
41507871,Zbyszek,Wolański,Grajewo,Rączna,13,02-671
184900925,Felicja,Ambroziak,Międzychód,Błękitna,50,06-355
91126887,Darzybór,Śliwa,Mirsk,Syrenia,203,69-799
97439134,Patrycja,Kuraś,Stalowa Wola,Malawskiego Artura,139,08-109
64858648,Gabryjel,Szczepanowski,Kosów Lacki,Kamionka,182,61-811
80118649,Lech,Mąkosza,Radzymin,Krobska,704,79-397
181245479,Gracja,Galewicz,Grudziądz,Siemomysła,714,50-871
44053955,Leokadiusz,Zielonko,Gniezno,Warszauera Jonatana,40,48-825
3232947,Ryszard,Onufrowicz,Mieroszów,Pierackiego Bronisława,806,09-745
51761088,Bogumiła,Ignatowicz,Nowogrodziec,Tyca Teodora,413,86-786
452537684,Emanuela,Czerwińska,Ełk,Bernardynka,203,01-233
24515133,Klaudiusz,Szcześniak,Międzyzdroje,Ochocza,1291,93-034
436202377,Matylda,Michnik,Różan,Golęcińska,442,82-687
152068446,Radek,Kwiek,Chocianów,Swarzędzka,737,58-261
164500378,Aron,Kalinowski,Jedlina-Zdrój,Ikara,685,28-500
450864682,Gaja,Czyszek,Ząbki,Do Obserwatorium,1179,54-575
229913772,Apolonia,Moskal,Kalwaria Zebrzydowska,Tatrzańska,910,75-886
192714154,Leon,Sutowicz,Strumień,Kredowa,1277,33-091
27944013,Radosława,Baran,Strzelce Opolskie,Kalenkiewicza Macieja,306,85-462
301092433,Napoleon,Nowicki,Koszalin,Unii Lubelskiej,40,58-870
507116369,Honorata,Kukiz,Przedecz,Floksowa,237,72-150
9676915,Hermenegilda,Orska,Olecko,Nowy Świat,365,82-354
230716976,Tymoteusz,Walczak,Opole Lubelskie,Siemiradzkiego Henryka,286,10-450
66241403,Leonora,Przeździecka,Rudnik nad Sanem,Zakarnie,1225,96-994
492103672,Cyprian,Olekszyk,Niemodlin,Lecha,45,95-245
423124896,Ferdynand,Różycki,Lublin,Syreny,315,23-132
8710195,Agata,Bużeńska,Raszków,Bociania,1234,58-145
268237841,Radomiła,Matuszewska,Szczecinek,Walcownicza,561,27-258
48761219,Edyta,Ostrowska,Radomyśl Wielki,Tarnobrzeska,456,20-137
312325889,Iwon,Piekarski,Opoczno,Skoczylasa Władysława,254,47-626
478364545,Alfreda,Platajs,Brzeg Dolny,Malechowska,1226,65-677
6111612,Grzegorz,Rzepecki,Chełmża,Niemcewicza Juliana Ursyna,1154,63-944
141611056,Gabriela,Kwiatkowska,Lubin,Bożydara,1064,36-643
214109994,Maja,Firląg,Moryń,Lea Juliusza,949,95-142
188492350,Idzia,Jabłkowska,Katowice,Żurawia,303,09-770
175187568,Felicja,Chomicka,Czarnków,Macierzankowa,1030,23-003
145870183,Arleta,Bielecka,Złocieniec,Dobrzyckiego Jerzego,763,50-365
48317703,Radomiła,Dołęga-Zakrzewska,Połczyn-Zdrój,Kirchmajera Wincentego,822,62-447
5660365,Odetta,Kreczmar,Piwniczna-Zdrój,Bieszczadzka,12,47-552
75630173,Janusz,Ochocki,Nieszawa,Trębacka,1322,82-408
179309522,Amelia,Uryga,Lipiany,Bystra,831,59-694
110262852,Klaudiusz,Pawlicki,Jabłonowo Pomorskie,Chwistka Leona,226,00-689
658989946,Alfreda,Leja,Piwniczna-Zdrój,Wergiliusza,105,42-945
23017756,Bianka,Sytek,Płock,Poplińskich,1353,09-548
170379134,Iwo,Pawlicki,Łaszczów,Meissnera Janusza,164,48-916
100940178,Olgierd,Szklarski,Międzyzdroje,Tarnowskiego Jana,1381,48-303
4000290,Bazyli,Kijowski,Wilamowice,Szybowcowa,55,98-226
109060143,Samuela,Kotowicz,Racibórz,Billewiczów,515,83-494
4495892,Bolesława,Słaby,Świeradów-Zdrój,Dobrowolskiego Antoniego,917,64-798
507468069,Radosława,Surdykowska,Katowice,Unisława,952,60-101
1424810,Iwa,Dzielska,Braniewo,Świętogórska,858,38-208
13101041,Krzesimir,Dołęga-Zakrzewski,Łasin,Kupały,733,10-066
33485944,Edward,Kaczanowski,Drobin,Krysiewicza Bolesława,1162,32-160
20767516,Hubert,Maciejewski,Iwonicz-Zdrój,Melisowa,931,83-400
34415573,Estera,Chełmicka,Śrem,Woźnicka,461,66-995
379309203,Cezary,Wałach,Ulanów,Balickiego Stanisława,757,56-895
46631703,Gniewomir,Polański,Polkowice,Pajzderskiego Nikodema,697,52-258
27053934,Olgierd,Różewicz,Ciechanowiec,Zielone Wzgórze,406,73-103
434869683,Ola,Ramotowska,Myszyniec,Kordeckiego Augustyna,416,34-786
5112936,Lew,Syrewicz,Prószków,Lądecka,157,01-733
11576645,Klaudiusz,Sytek,Gostyń,Brodowicza Józefa,1110,70-597
10293789,Andrzej,Dąbrowski,Swarzędz,Zieliniec,43,81-812
5849582,Fatima,Musiał,Warka,Gdowska,1262,34-292
7714626,Hugo,Kaczorowska,Miłomłyn,Ciasna,491,55-568
20381913,Włodzimierz,Czyszek,Zawichost,Borecka,1205,20-575
150274185,Michał,Skibiński,Reda,Olsztyńska,149,03-098
57220979,Sabina,Wójcicka,Gąbin,Błotna,121,18-198
66307881,Basia,Urbanik,Człuchów,Żeromskiego Stefana,889,15-291
192118374,Donata,Moskal,Lubawka,Ametystowa,184,45-241
113874390,Bernadeta,Mazur,Sokołów Małopolski,Staffa Leopolda,1104,68-616
35764994,Sylwester,Jakimowicz,Kobylin,Stachowicza Michała,444,19-068
66169300,Estera,Olszowska,Aleksandrów Łódzki,Jeżów,486,97-951
215058189,Teresa,Zawadzki,Orzysz,Janikowska,947,94-935
107712960,Gerard,Szklarski,Kórnik,Będzińska,584,17-209
333977227,Radomir,Hejmo,Świnoujście,Klonowa,1244,00-970
88903421,Jolanta,Sicińska,Węgorzewo,Szybowników,1042,54-273
6885295,Eugenia,Kłosowska,Starachowice,Stroma,73,74-920
20454858,Krystian,Surdykowski,Rejowiec Fabryczny,Brzozowskiego Stanisława,941,72-586
256029755,Marietta,Golka,Piaseczno,Kowalewicka,501,62-429
30395167,Jarosław,Towarnicki,Nowa Ruda,Topolowa,837,17-400
77108899,Wawrzyn,Przewalski,Stąporków,Wandy,191,78-431
452484031,Fryderyka,Boguszewska,Zawiercie,Rżącka,378,41-076
6923062,Faustyna,Rocka,Sulechów,Samotna,1384,47-744
21764990,Tamara,Błach,Kłodzko,Starego Dębu,148,78-226
196176283,Sylwia,Jabłońska,Chrzanów,Krzemieniowa,404,05-563
185241787,Karola,Gadowska,Jastrzębie-Zdrój,Grochmalickiego Jana,893,40-565
160340146,Albert,Rataj,Radłów,Magnoliowa,1106,02-013
246009680,Gerwazy,Kłosiński,Wilamowice,Sierpińskiego Wacława,168,46-197
19606027,Edyta,Baran,Kowary,Królowej Bony,875,94-868
440149432,Apoloniusz,Maciejowski,Stronie Śląskie,Ajdukiewicza Kazimierza,860,19-392
559782286,Anita,Narkiewicz,Chełmek,Unruga Józefa,660,27-470
406206036,Andżela,Borawska,Pyrzyce,Śródka,1248,45-223
39744666,Kacper,Partyka,Kamień Krajeński,Świecka,159,67-916
132061496,Leopolda,Tarnowska,Trzciel,Perzycka,374,90-615
28341324,Tytus,Glinka,Myślibórz,Fałęcki Rynek,512,58-819
416299163,Dominik,Surdykowski,Wisła,Tarczowa,1282,44-221
219084689,Wanda,Muszyńska,Kórnik,Opoczyńska,120,65-589
9694603,Inga,Kwietniewska,Siemiatycze,Wielicka,477,44-758
23390220,Danusia,Onufrowicz,Siemiatycze,Zielna,927,34-174
488862172,Polonia,Wodzińska,Rydułtowy,Rudnickiego Mikołaja,249,88-665
58012297,Jonasz,Syrewicz,Kołobrzeg,Swantibora,166,75-161
5814802,Longin,Filipowicz,Łomża,Jadwigi Z Łobzowa,500,87-316
34711959,Pola,Dudek,Słupsk,Rolnicza,173,91-576
60279793,Sędzimir,Gutowski,Głuchołazy,Łupowska,233,41-661
332606254,Benedykta,Komornicka,Radków,Pszczyńska,258,83-098
256621372,Andżelika,Radzińska,Krzyż Wielkopolski,Karwowskiego Stanisława,307,86-762
25140010,Ewa,Magierowska,Nowe Miasteczko,Ząbkowicka,101,36-106
429881937,Izrael,Śpiewakowski,Ośno Lubuskie,Ujastek Mogilski,1380,01-551
2813916,Wanda,Różańska,Dzierżoniów,Srzednickiego Konrada,849,14-541
235839588,Bartosz,Wąsiel,Szadek,Woźna,683,40-068
7743094,Nikola,Niewiarowska,Daleszyce,Tarninowa,923,00-184
188343339,Radosław,Kuraś,Pilica,Czarnohorska,804,73-616
6879584,Leokadiusz,Wojnowski,Jedwabne,Piastowska,1102,45-024
101714788,Janek,Samsonowicz,Bystrzyca Kłodzka,Kraka,1002,26-320
105549563,Aleksa,Grocholska,Solec Kujawski,Siemomysła,709,42-346
207182611,Mateusz,Gawłowski,Leszno,Błaszaka Kazimierza,307,24-815
10520817,Arnold,Szafarz,Tarczyn,Kamieńska,244,87-889
78984449,Agaton,Łazarczyk,Dziwnów,Czeremchowa,1228,49-146
122633580,Eugenia,Białek,Jeziorany,Arciszewskiego Tomasza,380,69-955
114608011,Ela,Kot,Dąbrowa Białostocka,Baranieckiego Adriana,556,79-447
88706209,Bartosz,Urbański,Nowe,Cyprysów,814,41-894
529582895,Renata,Mederska,Nowy Wiśnicz,Sułowska,1280,75-990
608129,Feliks,Pluta,Brzeziny,Hollendra Tadeusza,1192,86-657
198163792,Melchior,Szołtysek,Margonin,Paukszty Eugeniusza,801,40-124
411888477,Zbyszek,Glinka,Jasień,Sewera-Maciejowskiego Ignacego,1226,28-170
373469216,Hipolit,Paradowski,Żywiec,Albertyńska,1136,19-702
20037577,Pola,Okulska,Barczewo,Kminkowa,123,08-604
510943970,Marylka,Gąsienica,Krzeszowice,Jeździecka,148,08-929
113877523,Oleńka,Krupińska,Wejherowo,Samozwaniec Magdaleny,1208,57-259
24812486,Adrianna,Łagowska,Gołańcz,Malechowska,1305,20-821
18033155,Mirek,Wójcicki,Miłosław,Kniaźnina Franciszka,879,29-891
18758510,Gerwazy,Milewski,Góra Kalwaria,Faszynowa,728,34-730
62792343,Edyta,Gawlik,Krzyż Wielkopolski,Solarzy,755,00-969
103010104,Sława,Przewalska,Trzebnica,Ownicka,720,69-049
39930438,Boguchwała,Grabska,Solec Kujawski,Zaogrodzie,128,95-511
467409829,Anna,Hrycyk,Mikstat,Grabowskiego Ambrożego,1072,34-149
7269531,Olimpia,Kwiek,Rydułtowy,Kantora Tadeusza,1210,73-645
13164248,Aurelia,Czekalska,Podkowa Leśna,Świętego Michała,629,85-339
453934776,Kasia,Abramczyk,Busko-Zdrój,Braci Polskich,686,73-325
27381541,Mieczysław,Walicki,Barwice,Słotna,297,70-576
8898412,Ola,Romanowicz,Recz,Lewkoniowa,185,58-474
20097092,Iwo,Piątek,Mirosławiec,Boratyńskiego Czesława,1278,65-484
189958668,Danusia,Wierzbowska,Stryków,Kręta,501,56-746
51011221,Gienek,Strzyżewski,Gryfice,Zarzecze,614,74-117
250282748,Ariela,Szymańska,Orneta,Bażanki Kaspra,1114,00-572
329714793,Aleksa,Orlińska,Radłów,Łuszczewskiej Jadwigi,1143,57-816
41451576,Paula,Butkiewicz,Sobótka,Szymanowskiego Karola,274,05-785
252988416,Gabriel,Rybiński,Włodawa,Pienińska,733,52-914
39184392,Apoloniusz,Piwarski,Nasielsk,Jarzębinowa,580,96-052
113523422,Jarosław,Mołdrzyk,Olesno,Czuchnowskiego Mariana,843,09-672
514731500,Gaweł,Wójczyk,Gogolin,Korohydy Jerzego,952,00-697
186467574,Zygmund,Stachyra,Barwice,Roślinna,550,14-890
14581358,Leonard,Kozubowski,Zawiercie,Kmietowicza Leopolda,435,78-287
7168964,Agaton,Lewiński,Lądek-Zdrój,Świętej Marii Magdaleny,719,07-526
220082864,Antonia,Szulc,Gorlice,Piekarska,1367,52-881
450743317,Barbara,Świerczewska,Przedbórz,Modrzejewskiej Heleny,730,72-443
92497552,Sara,Umińska,Przedecz,Szyszko Bohusza Adolfa,152,30-295
31703602,Telesfor,Garbowski,Pruszków,Kuryłowicza Jerzego,1349,60-691
480414270,Anastazy,Morawski,Baranów Sandomierski,Szymkiewicza Dezyderego,294,92-776
71560235,Rafał,Korwin-Szymanowski,Bardo,Pagórkowa,178,24-236
375204170,Tamara,Rymkiewicz,Bardo,Rynek,245,55-654
21256561,Lena,Lipińska,Szczecin,Panny,951,29-745
418442571,Michalina,Salicka,Polanów,Kaczmarka Ignacego,284,86-100
392829491,Roma,Fornalska,Chęciny,Poselska,259,99-349
547582402,Szymon,Smolarek,Szydłowiec,Graniowa,192,20-593
100183739,Stanisław,Paradowski,Wołczyn,Turniejowa,25,44-042
270315181,Anna,Niemiec,Kamień Pomorski,Dzicza,870,32-772
540488096,Wanda,Wiśniewska,Krobia,Kossaka Juliusza,1077,41-455
323351165,Alfreda,Krauze,Kielce,Samotna,97,16-161
95149172,Rozalia,Weryszko,Świątniki Górne,Karwowskiego Stanisława,947,90-199
13636048,Agaton,Wielopolski,Miasteczko Śląskie,Zabawa,1106,83-875
41390598,Izrael,Stróżek,Opoczno,Piotrowo,952,97-178
473364642,Gaja,Wróblewska,Raszków,Królewny Śnieżki,449,30-757
249540012,Manuel,Klimaszewski,Dobrodzień,Warmijska,365,75-169
440771764,Pelagiusz,Malinowski,Świebodzice,Skałkowskiego Adama,144,99-618
9549739,Sławomir,Kononowicz,Nowe Skalmierzyce,Mirosławiecka,71,39-570
49262423,Wyszomir,Piskorski,Rawicz,Ochlewskiego Tadeusza,969,58-776
29142835,Milena,Górka,Michałowo,Grobla,651,75-732
5393767,Jakub,Majewski,Olesno,Łużycka,1005,75-743
651290853,Rozalia,Gościniak,Poniatowa,Ugory,235,50-293
583770759,Pola,Turowska,Człuchów,Oświecenia,1320,41-676
80456398,Ambroży,Józefowicz,Tarnów,Winowców,974,46-375
393799773,Daniela,Jerzmanowska,Bolków,Bułhaka Jana,930,23-096
256088636,Marcelina,Ignatowicz,Jasień,Krucza,232,10-002
454683263,Rózia,Rubinowicz,Lewin Brzeski,Rugijska,1097,58-870
129381701,Andrzej,Kucharczyk,Sulejówek,Przewóz,1108,62-180
324639812,Anastazy,Roguski,Łaziska Górne,Czapla,1158,47-892
106530150,Adela,Romańska,Zdzieszowice,Kramarska,812,21-219
57970368,Iliana,Zych,Szczytna,Bulwarowa,45,64-607
142390738,Stanisława,Kownacka,Bochnia,Skręcona,640,50-719
29409725,Seweryn,Stasiuk,Syców,Solecka,521,00-170
470154150,Mela,Słodkowska,Dobrzyń nad Wisłą,Wlotowa,906,45-607
293169172,Antonina,Siudym,Siewierz,Kublińskiego Marka,1278,40-256
28864978,Daria,Szafarz,Piaski,Biwakowa,1269,38-864
126813976,Damian,Matkowski,Wojcieszów,Biała Droga,383,31-032
118074119,Grzymisława,Kamieńska,Wysoka,Trawniki,189,81-639
393532544,Hania,Wróblewska,Sulmierzyce,Mehoffera Józefa,923,05-110
28052697,Kazimierz,Zagumny,Olszyna,Karowa,633,71-295
46394568,Błażej,Smulikowski,Margonin,Cybińska,793,62-650
75307614,Aldona,Skoczylas,Aleksandrów Kujawski,Petöfiego Sandora,958,11-925
116163222,Kazimierz,Zieliński,Wadowice,Koźmińska,506,90-980
38503571,Paulina,Porowska,Głuszyca,Makuszyńskiego Kornela,143,89-380
